plus.created,victim.state,victim.industry.name
2014-05-23T14:50:00Z,AL,Public
2014-11-24T16:59:31Z,SD,Public
2014-11-24T16:59:31Z,MO,Public
2014-05-29T20:01:01Z,SC,Public
2016-02-04T19:28:00Z,NJ,Public
2014-02-21T04:07:15Z,AZ,Public
2016-08-31T14:16:00Z,MT,Public
2013-12-11T20:13:34Z,NY,Public
2016-09-19T12:40:00Z,CA,Public
2016-02-10T07:07:18Z,WI,Public
2013-08-25T21:53:40Z,DC,Public
2016-02-05T15:34:00Z,TX,Public
2014-03-31T20:03:00Z,NM,Public
2013-08-22T00:55:51Z,DC,Public
2014-07-30T19:04:07Z,CT,Public
2014-11-24T16:59:31Z,NE,Public
2013-04-12T22:29:56Z,CA,Public
2014-07-30T19:04:07Z,AR,Public
2013-04-12T22:29:56Z,MI,Public
2014-02-21T04:07:15Z,OR,Public
2013-10-11T14:50:00Z,OH,Public
2014-05-29T20:01:01Z,MI,Public
2019-11-26T21:47:06.860Z,CA-NU,Public
2016-09-06T20:21:00Z,OR,Public
2014-02-21T04:07:15Z,TX,Public
2014-11-24T16:59:31Z,CA,Public
2013-12-11T20:13:34Z,WI,Public
2013-12-11T20:13:34Z,RI,Public
2013-08-23T00:17:27Z,TN,Public
2014-11-21T07:25:00Z,GA,Public
2014-07-30T19:04:08Z,TX,Public
2016-09-07T15:52:00Z,VA,Public
2014-11-24T16:59:31Z,MN,Public
2016-08-18T14:59:00Z,WA,Public
2014-11-24T16:59:31Z,MN,Public
2013-06-25T22:09:29Z,DC,Public
2014-11-24T16:59:31Z,OR,Public
2014-07-30T19:04:08Z,OK,Public
2016-02-04T02:33:00Z,NC,Public
2016-09-06T15:28:00Z,NC,Public
2014-10-30T18:13:00Z,OK,Public
2014-02-21T04:07:15Z,ME,Public
2014-05-01T21:49:00Z,FL,Public
2014-07-30T19:04:07Z,ME,Public
2016-09-14T14:47:00Z,VT,Public
2014-05-29T20:01:01Z,MO,Public
2016-12-15T14:26:00Z,PA,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,MO,Public
2014-07-30T19:04:08Z,TX,Public
2014-07-30T19:04:08Z,VT,Public
2014-07-30T19:04:08Z,NY,Public
2014-05-29T20:01:01Z,OK,Public
2014-07-30T19:04:07Z,MS,Public
2014-07-30T19:04:08Z,NC,Public
2014-05-29T20:01:01Z,LA,Public
2022-07-28T18:58:07.861Z,MA,Public
2013-10-07T17:35:00Z,ME,Public
2014-11-24T16:59:31Z,NE,Public
2014-05-29T20:01:01Z,IL,Public
2013-09-10T20:13:32Z,GA,Public
2014-01-04T23:59:00Z,NC,Public
2014-05-29T20:01:01Z,OK,Public
2013-12-11T20:13:34Z,FL,Public
2014-02-21T04:07:15Z,CA,Public
2013-09-10T20:13:32Z,CA,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:08Z,TX,Public
2016-10-28T18:58:00Z,KY,Public
2016-09-01T22:13:00Z,SC,Public
2020-11-23T20:45:51.776Z,GA,Public
2014-07-30T19:04:08Z,VA,Public
2014-12-02T17:28:37Z,DC,Public
2014-05-29T20:01:01Z,SC,Public
2014-07-30T19:04:08Z,NH,Public
2013-04-12T22:29:56Z,CO,Public
2014-07-30T19:04:08Z,NY,Public
2013-12-11T20:13:34Z,WA,Public
2015-07-17T22:51:21Z,TX,Public
2014-05-29T20:01:01Z,IL,Public
2014-07-30T19:04:07Z,TX,Public
2014-07-30T19:04:08Z,KS,Public
2023-11-18T01:42:54.036Z,RI,Public
2014-05-29T20:01:01Z,FL,Public
2021-09-15T21:05:50.125Z,CO,Public
2014-05-29T20:01:01Z,MI,Public
2014-05-29T20:01:01Z,IN,Public
2016-02-10T07:07:18Z,IL,Public
2014-02-21T04:07:15Z,NY,Public
2014-02-21T04:07:15Z,CA,Public
2014-07-30T19:04:07Z,TX,Public
2013-12-11T20:13:34Z,NY,Public
2014-05-29T20:01:01Z,WI,Public
2016-08-31T16:42:00Z,NY,Public
2014-07-30T19:04:08Z,MO,Public
2014-06-11T16:12:00Z,NH,Public
2016-01-08T09:32:00Z,GA,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,TX,Public
2014-06-16T13:27:00Z,WA,Public
2015-03-07T22:18:14Z,CO,Public
2014-09-12T16:21:00Z,NY,Public
2017-11-08T19:55:33.109Z,OH,Public
2013-04-12T22:29:56Z,TX,Public
2014-07-30T19:04:08Z,NY,Public
2014-02-21T04:07:15Z,HI,Public
2014-02-21T04:07:15Z,TX,Public
2013-09-10T20:13:32Z,DC,Public
2014-07-30T19:04:07Z,IL,Public
2014-05-29T20:01:01Z,AR,Public
2016-08-18T14:44:00Z,GA,Public
2016-02-07T00:04:00Z,TX,Public
2013-02-18T23:15:20Z,DC,Public
2015-03-09T21:52:09Z,MT,Public
2019-12-03T21:20:02.562Z,US-OR,Public
2014-11-24T16:59:31Z,NE,Public
2014-11-24T16:59:31Z,SD,Public
2013-11-11T13:46:00Z,NC,Public
2016-02-10T07:07:18Z,ME,Public
2014-05-29T20:01:01Z,MS,Public
2014-06-09T12:27:00Z,NC,Public
2014-05-29T20:01:01Z,MO,Public
2014-06-29T19:34:00Z,WA,Public
2014-11-24T16:59:31Z,OH,Public
2014-05-29T20:01:01Z,FL,Public
2014-02-21T04:07:15Z,NV,Public
2014-07-30T19:04:08Z,MO,Public
2013-02-20T23:29:09Z,NY,Public
2014-08-18T03:45:00Z,IL,Public
2014-11-24T16:59:31Z,CA,Public
2013-08-23T16:54:16Z,CO,Public
2013-02-12T19:45:46Z,PA,Public
2014-07-30T19:04:08Z,PA,Public
2014-02-21T04:07:15Z,MN,Public
2014-11-24T16:59:31Z,NE,Public
2014-05-29T20:01:01Z,TN,Public
2018-02-04T07:50:42.383Z,IL,Public
2013-02-12T00:16:40Z,NY,Public
2014-07-30T19:04:07Z,TX,Public
2013-11-01T15:19:00Z,FL,Public
2014-05-29T20:01:01Z,MI,Public
2014-05-29T20:01:01Z,MS,Public
2014-07-30T19:04:07Z,AR,Public
2014-07-30T19:04:07Z,AR,Public
2013-12-11T20:13:34Z,WV,Public
2016-09-06T22:55:00Z,CA,Public
2014-07-30T19:04:07Z,TX,Public
2013-12-11T20:13:34Z,WV,Public
2014-05-29T20:01:01Z,IL,Public
2013-06-06T19:08:44Z,PA,Public
2019-08-23T00:00:46.210Z,NJ,Public
2017-10-17T18:09:04.340Z,North Dakota,Public
2014-05-29T20:01:01Z,FL,Public
2017-01-27T03:07:00Z,WI,Public
2014-07-30T19:04:07Z,AR,Public
2016-02-10T07:07:18Z,WA,Public
2014-11-24T16:59:31Z,NE,Public
2015-03-02T23:06:41Z,LA,Public
2015-07-22T00:19:54Z,IL,Public
2013-04-12T22:29:56Z,SC,Public
2014-05-29T20:01:01Z,FL,Public
2016-08-29T23:58:00Z,OH,Public
2014-02-21T04:07:15Z,NM,Public
2019-02-05T13:04:56.055Z,VA,Public
2014-11-24T16:59:31Z,NE,Public
2016-02-07T03:09:00Z,NC,Public
2014-02-21T04:07:15Z,OR,Public
2014-02-21T04:07:15Z,TN,Public
2014-11-24T16:59:31Z,MN,Public
2016-09-19T17:12:00Z,PA,Public
2013-11-04T18:09:00Z,RI,Public
2015-07-24T14:01:00Z,TN,Public
2016-02-10T07:07:18Z,IL,Public
2014-08-03T02:26:00Z,SD,Public
2013-12-03T23:10:00Z,CA,Public
2013-02-12T05:15:50Z,DC,Public
2014-07-30T19:04:07Z,MO,Public
2014-11-24T16:59:31Z,NE,Public
2013-12-11T20:13:34Z,TX,Public
2013-10-07T10:40:00Z,TX,Public
2016-09-21T13:01:00Z,NJ,Public
2014-11-24T16:59:31Z,NE,Public
2014-09-22T15:56:00Z,FL,Public
2013-12-11T20:13:34Z,WV,Public
2019-11-05T21:45:38.764Z,AU-QLD,Public
2014-02-21T04:07:15Z,NE,Public
2016-02-10T07:07:18Z,CA,Public
2013-02-18T23:14:54Z,AL,Public
2014-07-30T19:04:08Z,OR,Public
2016-02-10T07:07:18Z,WA,Public
2014-11-24T16:59:31Z,NE,Public
2016-02-10T07:07:18Z,TX,Public
2013-11-11T15:46:00Z,MD,Public
2014-07-30T19:04:07Z,AR,Public
2014-11-24T16:59:31Z,MN,Public
2014-05-29T20:01:01Z,TX,Public
2020-01-01T03:04:59.279Z,FL,Public
2014-07-30T19:04:07Z,MO,Public
2014-05-29T20:01:01Z,FL,Public
2016-09-02T13:37:00Z,OR,Public
2016-02-10T07:07:18Z,IL,Public
2017-10-23T23:56:39.571Z,Alaska,Public
2014-11-24T16:59:31Z,TX,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:08Z,MO,Public
2014-07-30T19:04:08Z,WV,Public
2013-12-11T20:13:34Z,PA,Public
2014-07-30T19:04:07Z,AR,Public
2013-12-11T20:13:34Z,OH,Public
2016-09-21T18:08:00Z,CA,Public
2013-12-11T20:13:34Z,CA,Public
2014-07-30T19:04:07Z,NH,Public
2014-02-21T04:07:15Z,CA,Public
2014-11-24T16:59:31Z,MN,Public
2014-05-29T20:01:01Z,MI,Public
2013-12-13T12:58:00Z,MI,Public
2014-05-29T20:01:01Z,GA,Public
2014-07-30T19:04:08Z,OR,Public
2014-02-21T04:07:15Z,IA,Public
2014-07-30T19:04:07Z,TX,Public
2014-11-24T16:59:31Z,MN,Public
2013-09-13T16:59:00Z,VA,Public
2015-04-29T01:44:00Z,IN,Public
2014-11-24T16:59:31Z,CA,Public
2014-07-30T19:04:07Z,MS,Public
2014-11-24T16:59:31Z,SD,Public
2014-11-24T16:59:31Z,NE,Public
2013-02-18T19:41:53Z,DC,Public
2016-02-02T13:19:00Z,DC,Public
2016-10-18T15:40:00Z,TX,Public
2014-07-30T19:04:07Z,IL,Public
2013-09-10T20:13:32Z,DC,Public
2014-07-30T19:04:07Z,MO,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-29T14:24:00Z,GA,Public
2013-06-06T14:36:08Z,WA,Public
2021-08-06T18:43:34.752Z,MI,Public
2014-05-29T20:01:01Z,KY,Public
2014-07-30T19:04:07Z,MO,Public
2013-09-28T06:21:00Z,DC,Public
2016-09-16T12:55:00Z,OH,Public
2016-02-05T13:54:00Z,FL,Public
2013-09-25T19:49:00Z,MD,Public
2014-11-24T16:59:31Z,NE,Public
2014-07-30T19:04:07Z,AR,Public
2014-11-24T16:59:31Z,NE,Public
2019-11-05T22:00:56.617Z,US-OR,Public
2015-07-24T14:01:00Z,TX,Public
2014-07-30T19:04:08Z,MS,Public
2016-02-10T07:07:18Z,WV,Public
2014-11-24T16:59:31Z,KS,Public
2013-07-17T23:10:04Z,MD,Public
2014-02-21T04:07:15Z,MN,Public
